Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Zimbabwe,ZWE,1995,Number of neonatal deaths,SH.DTH.NMRT,9015
Zimbabwe,ZWE,1994,Number of neonatal deaths,SH.DTH.NMRT,8896
Zimbabwe,ZWE,1993,Number of neonatal deaths,SH.DTH.NMRT,8814
Zimbabwe,ZWE,1992,Number of neonatal deaths,SH.DTH.NMRT,8830
Zimbabwe,ZWE,1991,Number of neonatal deaths,SH.DTH.NMRT,8949
Zimbabwe,ZWE,1990,Number of neonatal deaths,SH.DTH.NMRT,9156
Zimbabwe,ZWE,1989,Number of neonatal deaths,SH.DTH.NMRT,9393
Zimbabwe,ZWE,1988,Number of neonatal deaths,SH.DTH.NMRT,9612
Zimbabwe,ZWE,1987,Number of neonatal deaths,SH.DTH.NMRT,9798
Zimbabwe,ZWE,1986,Number of neonatal deaths,SH.DTH.NMRT,9975
Zimbabwe,ZWE,1985,Number of neonatal deaths,SH.DTH.NMRT,10142
Zimbabwe,ZWE,1984,Number of neonatal deaths,SH.DTH.NMRT,10325
Zimbabwe,ZWE,1983,Number of neonatal deaths,SH.DTH.NMRT,10506
Zimbabwe,ZWE,1982,Number of neonatal deaths,SH.DTH.NMRT,10675
Zimbabwe,ZWE,1981,Number of neonatal deaths,SH.DTH.NMRT,10849
Zimbabwe,ZWE,1980,Number of neonatal deaths,SH.DTH.NMRT,10972
Zimbabwe,ZWE,1979,Number of neonatal deaths,SH.DTH.NMRT,11024
Zimbabwe,ZWE,1978,Number of neonatal deaths,SH.DTH.NMRT,10992
Zimbabwe,ZWE,1977,Number of neonatal deaths,SH.DTH.NMRT,10846
Zimbabwe,ZWE,1976,Number of neonatal deaths,SH.DTH.NMRT,10605
Zimbabwe,ZWE,1975,Number of neonatal deaths,SH.DTH.NMRT,10242
Zimbabwe,ZWE,1974,Number of neonatal deaths,SH.DTH.NMRT,9796
Zimbabwe,ZWE,1973,Number of neonatal deaths,SH.DTH.NMRT,9317
Zimbabwe,ZWE,1972,Number of neonatal deaths,SH.DTH.NMRT,8859
Zimbabwe,ZWE,1971,Number of neonatal deaths,SH.DTH.NMRT,8441
Zimbabwe,ZWE,1970,Number of neonatal deaths,SH.DTH.NMRT,8072
Zimbabwe,ZWE,1969,Number of neonatal deaths,SH.DTH.NMRT,7757
Zimbabwe,ZWE,1968,Number of neonatal deaths,SH.DTH.NMRT,7484
Zimbabwe,ZWE,1967,Number of neonatal deaths,SH.DTH.NMRT,7253
Zimbabwe,ZWE,1966,Number of neonatal deaths,SH.DTH.NMRT,7055
Zimbabwe,ZWE,2021,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,60.7
Zimbabwe,ZWE,2020,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,60.5
Zimbabwe,ZWE,2019,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,60.3
Zimbabwe,ZWE,2018,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,60.1
Zimbabwe,ZWE,2017,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,59.9
Zimbabwe,ZWE,2016,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,59.7
Zimbabwe,ZWE,2015,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,59.5
Zimbabwe,ZWE,2014,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,59.4
Zimbabwe,ZWE,2013,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,59.1
Zimbabwe,ZWE,2012,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,58.9
Zimbabwe,ZWE,2011,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,58.6
Zimbabwe,ZWE,2010,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,58.4
Zimbabwe,ZWE,2009,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,57.8
Zimbabwe,ZWE,2008,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,57.7
Zimbabwe,ZWE,2007,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,57.7
Zimbabwe,ZWE,2006,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,57.5
Zimbabwe,ZWE,2005,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,57.4
Zimbabwe,ZWE,2004,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,57.2
Zimbabwe,ZWE,2003,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,57
Zimbabwe,ZWE,2002,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,56.8
Zimbabwe,ZWE,2001,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,56.6
Zimbabwe,ZWE,2000,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,56.3
Zimbabwe,ZWE,1999,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,56.1
Zimbabwe,ZWE,1998,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,55.8
Zimbabwe,ZWE,1997,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,55.6
Zimbabwe,ZWE,1996,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,55.3
Zimbabwe,ZWE,1995,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,55.1
Zimbabwe,ZWE,1994,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,54.8
Zimbabwe,ZWE,1993,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,54.5
Zimbabwe,ZWE,1992,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,54.2
Zimbabwe,ZWE,1991,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,53.7
Zimbabwe,ZWE,1990,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,53.2
Zimbabwe,ZWE,2021,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,11.6
Zimbabwe,ZWE,2020,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,12.1
Zimbabwe,ZWE,2019,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,12.5
Zimbabwe,ZWE,2018,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,13
Zimbabwe,ZWE,2017,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,13.4
Zimbabwe,ZWE,2016,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,13.8
Zimbabwe,ZWE,2015,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,14.2
Zimbabwe,ZWE,2014,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,14.5
Zimbabwe,ZWE,2013,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,14.7
Zimbabwe,ZWE,2012,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,14.9
Zimbabwe,ZWE,2011,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,15.2
Zimbabwe,ZWE,2010,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,15.4
Zimbabwe,ZWE,2009,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,15.7
Zimbabwe,ZWE,2008,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,16.1
Zimbabwe,ZWE,2007,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,16.6
Zimbabwe,ZWE,2006,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,17.3
Zimbabwe,ZWE,2005,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,18.1
Zimbabwe,ZWE,2004,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,19
Zimbabwe,ZWE,2003,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,20
Zimbabwe,ZWE,2002,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,21
Zimbabwe,ZWE,2001,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,22.1
Zimbabwe,ZWE,2000,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,23
Zimbabwe,ZWE,1999,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,23.8
Zimbabwe,ZWE,1998,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,24.5
Zimbabwe,ZWE,1997,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,25
Zimbabwe,ZWE,1996,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,25.1
Zimbabwe,ZWE,1995,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,24.9
Zimbabwe,ZWE,1994,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,24.1
Zimbabwe,ZWE,1993,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,22.7
Zimbabwe,ZWE,1992,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,20.7
Zimbabwe,ZWE,1991,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,18.1
Zimbabwe,ZWE,1990,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,15.1
Zimbabwe,ZWE,2020,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,53.9
Zimbabwe,ZWE,2019,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,54.2
Zimbabwe,ZWE,2018,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,54.8
Zimbabwe,ZWE,2017,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,57
Zimbabwe,ZWE,2016,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,58.7
Zimbabwe,ZWE,2015,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,61.3
Zimbabwe,ZWE,2014,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,62.7
Zimbabwe,ZWE,2013,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,66.3
Zimbabwe,ZWE,2012,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,72.2
Zimbabwe,ZWE,2011,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,80.8
Zimbabwe,ZWE,2010,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,86.4
Zimbabwe,ZWE,2009,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,91.3
Zimbabwe,ZWE,2008,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,94.5
Zimbabwe,ZWE,2007,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,95.7
Zimbabwe,ZWE,2006,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,95
Zimbabwe,ZWE,2005,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,93.1
Zimbabwe,ZWE,2004,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,92.4
Zimbabwe,ZWE,2003,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,91.6
Zimbabwe,ZWE,2002,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,92.6
Zimbabwe,ZWE,2001,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,93.8
Zimbabwe,ZWE,2000,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,95.5
Zimbabwe,ZWE,1999,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,97.1
Zimbabwe,ZWE,1998,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,98.5
Zimbabwe,ZWE,1997,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,99.3
Zimbabwe,ZWE,1996,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,98.9
Zimbabwe,ZWE,1995,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,97
Zimbabwe,ZWE,1994,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,93.9
Zimbabwe,ZWE,1993,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,90.2
Zimbabwe,ZWE,1992,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,86
Zimbabwe,ZWE,1991,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,82
Zimbabwe,ZWE,1990,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,78.9
Zimbabwe,ZWE,1989,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,76.5
Zimbabwe,ZWE,1988,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,75.6
Zimbabwe,ZWE,1987,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,76.3
Zimbabwe,ZWE,1986,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,78.5
Zimbabwe,ZWE,1985,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,82.5
Zimbabwe,ZWE,1984,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,87.8
Zimbabwe,ZWE,1983,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,93.8
Zimbabwe,ZWE,1982,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,99.9
Zimbabwe,ZWE,1981,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,105.4
Zimbabwe,ZWE,1980,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,109.5
Zimbabwe,ZWE,1979,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,112.2
Zimbabwe,ZWE,1978,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,113.8
Zimbabwe,ZWE,1977,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,114.3
Zimbabwe,ZWE,1976,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,114.3
Zimbabwe,ZWE,1975,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,114.1
Zimbabwe,ZWE,1974,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,113.9
Zimbabwe,ZWE,1973,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,114
Zimbabwe,ZWE,1972,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,114.3
Zimbabwe,ZWE,1971,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,114.9
Zimbabwe,ZWE,1970,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,116
Zimbabwe,ZWE,1969,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,117.7
Zimbabwe,ZWE,1968,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,119.8
Zimbabwe,ZWE,1967,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,122.8
Zimbabwe,ZWE,1966,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,126.3
Zimbabwe,ZWE,1965,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,130.1
Zimbabwe,ZWE,1964,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,134.2
Zimbabwe,ZWE,1963,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,138.6
Zimbabwe,ZWE,1962,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,142.9
Zimbabwe,ZWE,1961,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,147
Zimbabwe,ZWE,1960,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,150.9
Zimbabwe,ZWE,2020,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,49
Zimbabwe,ZWE,2019,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,49.3
Zimbabwe,ZWE,2018,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,49.8
Zimbabwe,ZWE,2017,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,51.9
Zimbabwe,ZWE,2016,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,53.5
Zimbabwe,ZWE,2015,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,56.1
Zimbabwe,ZWE,2014,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,57.4
Zimbabwe,ZWE,2013,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,60.8
Zimbabwe,ZWE,2012,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,66.6
Zimbabwe,ZWE,2011,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,74.9
Zimbabwe,ZWE,2010,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,80.3
Zimbabwe,ZWE,2009,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,85
Zimbabwe,ZWE,2008,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,88.1
Zimbabwe,ZWE,2007,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,89.3
Zimbabwe,ZWE,2006,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,88.6
Zimbabwe,ZWE,2005,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,86.8
Zimbabwe,ZWE,2004,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,86
Zimbabwe,ZWE,2003,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,85.3
Zimbabwe,ZWE,2002,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,86.2
Zimbabwe,ZWE,2001,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,87.2
Zimbabwe,ZWE,2000,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,88.9
Zimbabwe,ZWE,1999,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,90.2
Zimbabwe,ZWE,1998,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,91.6
Zimbabwe,ZWE,1997,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,92.2
Zimbabwe,ZWE,1996,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,91.7
Zimbabwe,ZWE,1995,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,89.9
Zimbabwe,ZWE,1994,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,86.9
Zimbabwe,ZWE,1993,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,83.3
Zimbabwe,ZWE,1992,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,79.2
Zimbabwe,ZWE,1991,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,75.4
Zimbabwe,ZWE,1990,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,72.2
Zimbabwe,ZWE,1989,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,69.9
Zimbabwe,ZWE,1988,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,69
Zimbabwe,ZWE,1987,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,69.5
Zimbabwe,ZWE,1986,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,71.6
Zimbabwe,ZWE,1985,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,75.3
Zimbabwe,ZWE,1984,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,80.4
Zimbabwe,ZWE,1983,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,86
Zimbabwe,ZWE,1982,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,91.7
Zimbabwe,ZWE,1981,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,97
Zimbabwe,ZWE,1980,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,100.9
Zimbabwe,ZWE,1979,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,103.4
Zimbabwe,ZWE,1978,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,104.8
Zimbabwe,ZWE,1977,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,105.3
Zimbabwe,ZWE,1976,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,105.2
Zimbabwe,ZWE,1975,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,105
Zimbabwe,ZWE,1974,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,104.8
Zimbabwe,ZWE,1973,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,105
Zimbabwe,ZWE,1972,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,105.4
Zimbabwe,ZWE,1971,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,106.1
Zimbabwe,ZWE,1970,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,107.3
Zimbabwe,ZWE,1969,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,108.9
Zimbabwe,ZWE,1968,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,111.1
Zimbabwe,ZWE,1967,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,113.9
Zimbabwe,ZWE,1966,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,117.4
Zimbabwe,ZWE,1965,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,121.1
Zimbabwe,ZWE,1964,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,125.3
Zimbabwe,ZWE,1963,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,129.4
Zimbabwe,ZWE,1962,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,133.6
Zimbabwe,ZWE,1961,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,137.6
Zimbabwe,ZWE,1960,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,141.4
Zimbabwe,ZWE,2020,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,58.5
Zimbabwe,ZWE,2019,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,58.9
Zimbabwe,ZWE,2018,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,59.6
Zimbabwe,ZWE,2017,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,61.9
Zimbabwe,ZWE,2016,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,63.6
Zimbabwe,ZWE,2015,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,66.3
Zimbabwe,ZWE,2014,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,67.8
Zimbabwe,ZWE,2013,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,71.4
Zimbabwe,ZWE,2012,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,77.4
Zimbabwe,ZWE,2011,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,86.3
Zimbabwe,ZWE,2010,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,92.1
Zimbabwe,ZWE,2009,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,97.2
Zimbabwe,ZWE,2008,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,100.5
Zimbabwe,ZWE,2007,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,101.8
Zimbabwe,ZWE,2006,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,101.1
Zimbabwe,ZWE,2005,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,99.1
Zimbabwe,ZWE,2004,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,98.4
Zimbabwe,ZWE,2003,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,97.7
Zimbabwe,ZWE,2002,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,98.7
Zimbabwe,ZWE,2001,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,99.9
Zimbabwe,ZWE,2000,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,101.8
